"","database","category","pval","qval","genes"
"194","GO_Biological_Process_2017","cell-cell signaling (GO:0007267)",1.92570788897479e-07,0.00018101654156363,"CD86,EDN1,CXCL9,CCL22,TNFAIP6,CD70,SIRPG,FASLG,INHBA,PCDH17,PHEX,PGF,PTHLH,EFNA3,FGF14,GPNMB,TNFSF9,TNFSF8"
"197","GO_Biological_Process_2017","positive regulation of endothelial cell migration (GO:0010595)",2.39795485788431e-06,0.00112703878320563,"SCARB1,EDN1,NRP2,SPARC,KDR,ETS1,VEGFA"
"198","GO_Biological_Process_2017","positive regulation of protein phosphorylation (GO:0001934)",6.61574131499084e-06,0.00207293227869713,"C3,CD4,CCND1,GPNMB,FAM129A,KDR,MT3,MMP9,EGFR,VEGFA"
"203","GO_Biological_Process_2017","low-density lipoprotein particle clearance (GO:0034383)",2.24220850316049e-05,0.00526918998242714,"SCARB1,NCEH1,CD36,APOB,LIPA"
"196","GO_Biological_Process_2017","apoptotic process (GO:0006915)",3.3320321269563e-05,0.00530708635347944,"CD2,EGLN3,TNFRSF9,GZMA,PRUNE2,LY86,TNFSF9,PAEP,TNFSF8,FASLG,AHR,GZMH"
"206","GO_Biological_Process_2017","endodermal cell differentiation (GO:0035987)",3.38750192775284e-05,0.00530708635347944,"ITGA4,FN1,COL8A1,INHBA,MMP9"
"204","GO_Biological_Process_2017","extracellular matrix organization (GO:0030198)",4.87135868359796e-05,0.00654153880368869,"VCAN,SPARC,LOX,ITGA4,VWF,LAMA4,KDR,FN1,COL8A1,HAPLN1"
"199","GO_Biological_Process_2017","angiogenesis (GO:0001525)",6.84627625953557e-05,0.00722098296334171,"DLL4,NRP2,CALCRL,MCAM,KDR,TGFBI,PGF,VEGFA"
"201","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",6.91370709256121e-05,0.00722098296334171,"CD4,CCL22,GPNMB,KDR,XCL2,TREM2,PLA2G5,CD36,MT3,EGFR"
"207","GO_Biological_Process_2017","platelet degranulation (GO:0002576)",8.10765133749739e-05,0.00762119225724755,"SPARC,MMRN1,VWF,PLEK,FN1,RAB27B,LHFPL2,CD36,VEGFA"
"200","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.000100970788136753,0.00825170388763743,"IGFBP1,C3,VCAN,IGFBP3,STC2,FN1,TGFBI,APOL1,APOB,LYZ,CP"
"218","GO_Biological_Process_2017","positive regulation of positive chemotaxis (GO:0050927)",0.000105340900693244,0.00825170388763743,"KDR,CDH13,VEGFA"
"205","GO_Biological_Process_2017","leukocyte migration (GO:0050900)",0.000175252624679553,0.0123588986515174,"CD2,CD84,ANGPT2,ITGA4,CAV1,SIRPG,FN1,CD48,APOB,SLC16A3,ADD2"
"210","GO_Biological_Process_2017","cellular response to vascular endothelial growth factor stimulus (GO:0035924)",0.000184068703320472,0.0123588986515174,"DLL4,FLT1,KDR,VEGFA"
"230","GO_Biological_Process_2017","positive regulation of lipid storage (GO:0010884)",0.000247346867793216,0.0155004037150416,"C3,HILPDA,APOB"
"202","GO_Biological_Process_2017","inflammatory response (GO:0006954)",0.000279845174605845,0.0164409040080934,"PLA2G2D,CXCL9,CCL22,TNFAIP6,TNFRSF9,CCRL2,XCL2,TLR8,AOAH,LYZ,PF4V1"
"222","GO_Biological_Process_2017","cellular response to steroid hormone stimulus (GO:0071383)",0.000349512340640725,0.0193259764824871,"ATP1A3,MGARP,NR3C1"
"195","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.000435444936532499,0.0223143691790364,"CHRNA1,CXCL9,TNFAIP6,FASLG,NR3C1,EGFR,TNFSF13B,DLL4,C3,GPNMB,CCR6,IGFBP1,CCL22,ANGPT2,CD70,PGF,CD4,TYROBP,FGF14,IL2RB,ITPKA,DEPDC1,XCL2,TNFSF9,TNFSF8,SIGLEC8"
"216","GO_Biological_Process_2017","response to hypoxia (GO:0001666)",0.000451035121703927,0.0223143691790364,"EGLN3,CAV1,MT3,PGF,VEGFA,LOXL2"
"215","GO_Biological_Process_2017","homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)",0.000500892828383201,0.0235419629340104,"CD84,CRTAM,PCDHB6,CDH13,DSG2"
"223","GO_Biological_Process_2017","positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)",0.000626934842774069,0.0267872160094375,"FLT1,MT3,VEGFA"
"229","GO_Biological_Process_2017","cholesterol transport (GO:0030301)",0.000626934842774069,0.0267872160094375,"CAV1,CD36,APOB"
"212","GO_Biological_Process_2017","skeletal system development (GO:0001501)",0.000821790455492938,0.0335862186157983,"VCAN,DLX5,TLL1,HOXA13,HAPLN1,PTHLH,PHEX"
"219","GO_Biological_Process_2017","mitotic cytokinesis (GO:0000281)",0.000927501882398783,0.0362732039262325,"ANLN,KIF4A,KIF20A,CEP55"
"214","GO_Biological_Process_2017","receptor-mediated endocytosis (GO:0006898)",0.000964712870378523,0.0362732039262325,"SCARB1,SPARC,TFR2,CD207,MASP1,CD36,APOL1,APOB"
"220","GO_Biological_Process_2017","positive regulation of endothelial cell proliferation (GO:0001938)",0.00106928191357131,0.0386586537983474,"NRP2,KDR,CDH13,PGF,VEGFA"
"213","GO_Biological_Process_2017","positive regulation of cell migration (GO:0030335)",0.00132996425396887,0.0463024592122496,"EDN1,FLT1,GPNMB,KDR,CDH13,MMP9,EGFR,VEGFA"
