"","database","category","pval","qval","genes"
"167","GO_Biological_Process_2017","regulation of insulin secretion (GO:0050796)",0.000185399724258366,0.0640764871212893,"TFAP2B,ABCC8,GIPR,CACNA2D2,RAPGEF3,SYT7"
"169","GO_Biological_Process_2017","regulation of intracellular pH (GO:0051453)",0.000196680202944552,0.0640764871212893,"SLC9A3,SLC4A9,SLC4A11,SLC26A4,SLC4A3"
"168","GO_Biological_Process_2017","mesonephros development (GO:0001823)",0.000349512340640725,0.0640764871212893,"PAX8,GATA3,BMP7"
"170","GO_Biological_Process_2017","kidney development (GO:0001822)",0.000361503453434636,0.0640764871212893,"TFAP2B,PAX8,TCF21,GATA3,STRA6"
"172","GO_Biological_Process_2017","ion transport (GO:0006811)",0.000948232684807696,0.123569740506861,"SLC9A3,CHRNA4,P2RX1,SLC12A1,WNK4,SLC26A4"
"176","GO_Biological_Process_2017","anion transmembrane transport (GO:0098656)",0.00125491524823563,0.123569740506861,"SLC13A2,SLC4A9,SLC4A3"
"175","GO_Biological_Process_2017","sodium ion transport (GO:0006814)",0.00149887744317964,0.123569740506861,"SLC5A11,SLC4A11,SCN7A,SCN2A"
"173","GO_Biological_Process_2017","calcium ion homeostasis (GO:0055074)",0.0018351205321307,0.123569740506861,"TFAP2B,CYP27B1,ATP6V1B1"
"233","GO_Biological_Process_2017","catecholamine biosynthetic process (GO:0042423)",0.00209144835836719,0.123569740506861,"PNMT,DBH"
"320","GO_Biological_Process_2017","diaphragm development (GO:0060539)",0.00209144835836719,0.123569740506861,"TCF21,STRA6"
"324","GO_Biological_Process_2017","phosphate ion homeostasis (GO:0055062)",0.00209144835836719,0.123569740506861,"TFAP2B,SLC34A1"
"391","GO_Biological_Process_2017","glomerulus development (GO:0032835)",0.00209144835836719,0.123569740506861,"PTPRO,TCF21"
"178","GO_Biological_Process_2017","muscle filament sliding (GO:0030049)",0.00227847892259272,0.124264735086018,"ACTA1,TNNC1,TNNT2,TNNI1"
