"","database","category","pval","qval","genes"
"137","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",3.02550566237114e-05,0.0192761859352309,"CDCA5,NUSAP1,NCAPG,NCAPH"
"139","GO_Biological_Process_2017","sister chromatid cohesion (GO:0007062)",9.68031876680294e-05,0.0192761859352309,"CENPU,CDCA5,BUB1B,BIRC5,CENPM,BUB1,AURKB,NDC80"
"140","GO_Biological_Process_2017","positive regulation of ossification (GO:0045778)",0.000107480287545821,0.0192761859352309,"BMP4,BMP2,SOX11"
"138","GO_Biological_Process_2017","branching involved in ureteric bud morphogenesis (GO:0001658)",0.000122130857918816,0.0192761859352309,"BMP4,BMP2,MYC,SIX1"
"143","GO_Biological_Process_2017","spindle organization (GO:0007051)",0.000152903472615516,0.0192761859352309,"ASPM,TTK,KIF11,AURKB"
"150","GO_Biological_Process_2017","protein localization to kinetochore (GO:0034501)",0.000170083993546155,0.0192761859352309,"CDK1,BUB1B,AURKB"
"142","GO_Biological_Process_2017","regulation of chromosome segregation (GO:0051983)",0.000252332253158696,0.0214482415184891,"MKI67,BUB1,AURKB"
"155","GO_Biological_Process_2017","spinal cord development (GO:0021510)",0.000252332253158696,0.0214482415184891,"SOX11,DLL1,SOX4"
"141","GO_Biological_Process_2017","mitotic cell cycle (GO:0000278)",0.000286889934426848,0.0216761283789174,"TPX2,KIF18B,CDCA5,PBK,BUB1B,KIF11,NDC80"
"144","GO_Biological_Process_2017","positive regulation of calcium-mediated signaling (GO:0050850)",0.00035653011333301,0.0242440477066447,"CCL4,CCL3,TREM2"
"147","GO_Biological_Process_2017","positive regulation of cartilage development (GO:0061036)",0.000484868360694629,0.0299736804793043,"BMP4,BMP2,SOX6"
"145","GO_Biological_Process_2017","Notch signaling pathway (GO:0007219)",0.000572619526604767,0.0324484398409368,"BMP2,MAML2,HEY1,MYC,DLL1"
"136","GO_Biological_Process_2017","negative regulation of transcription from RNA polymerase II promoter (GO:0000122)",0.000730698759195916,0.0382211658656325,"TFAP2A,CBX8,UHRF1,CBX2,SOX11,FOXM1,TNF,AURKB,BMP4,BMP2,HEY1,MYC,TP53,RCOR2,MDFI,EZH2,E2F8"
"135","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",0.000974430770908328,0.0473294945869759,"TFAP2A,MAML2,GSX1,ONECUT2,UHRF1,TCF12,SIX1,SOX11,FOXM1,DLL1,TNF,EGFR,BMP4,BMP2,HEY1,MYC,MYBL2,CHCHD2P9,TP53,HOXD8,SOX4,E2F8"
"148","GO_Biological_Process_2017","positive regulation of neuron apoptotic process (GO:0043525)",0.00155777416150735,0.0606775194920681,"TFAP2A,CCL3,TP53"
"146","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.00171490370318188,0.0606775194920681,"TPX2,BIRC5,MYBL2,KIF11"
"157","GO_Biological_Process_2017","mitotic sister chromatid segregation (GO:0000070)",0.00187098861375674,0.0606775194920681,"KIF18B,NUSAP1,NDC80"
"442","GO_Biological_Process_2017","positive regulation of natural killer cell chemotaxis (GO:2000503)",0.0021196219717989,0.0606775194920681,"CCL4,CCL3"
"465","GO_Biological_Process_2017","regulation of cell division (GO:0051302)",0.0021196219717989,0.0606775194920681,"KIF18B,DLL1"
"466","GO_Biological_Process_2017","telencephalon development (GO:0021537)",0.0021196219717989,0.0606775194920681,"BMP4,BMP2"
"483","GO_Biological_Process_2017","type B pancreatic cell development (GO:0003323)",0.0021196219717989,0.0606775194920681,"BMP4,DLL1"
"510","GO_Biological_Process_2017","negative regulation of cardiac muscle cell differentiation (GO:2000726)",0.0021196219717989,0.0606775194920681,"BMP2,SOX6"
"537","GO_Biological_Process_2017","noradrenergic neuron differentiation (GO:0003357)",0.0021196219717989,0.0606775194920681,"SOX11,SOX4"
"160","GO_Biological_Process_2017","positive regulation of calcium ion transport (GO:0051928)",0.00222076016501374,0.0606775194920681,"F2R,CCL4,CCL3"
"152","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.00223079115779662,0.0606775194920681,"CDK1,TP53,GTSE1,SOX4,E2F8"
"149","GO_Biological_Process_2017","G2/M transition of mitotic cell cycle (GO:0000086)",0.00273479260858034,0.0711487439490405,"TPX2,MELK,CDK1,HMMR,FOXM1,PHLDA1,NES"
"156","GO_Biological_Process_2017","cellular response to UV (GO:0034644)",0.00282502365680014,0.0711487439490405,"MYC,BMF,TP53,AURKB"
