"","database","category","pval","qval","genes"
"106","GO_Biological_Process_2017","muscle filament sliding (GO:0030049)",1.34964813784483e-06,0.000434586700386036,"ACTA1,MYH2,MYL1,MYL2,TNNT3,TNNI1,MYH6"
"108","GO_Biological_Process_2017","epidermis development (GO:0008544)",7.75845724272297e-05,0.012491116160784,"LCE2B,SPRR3,CALML5,KRT2,KLK5,C1ORF68,KLK7"
"107","GO_Biological_Process_2017","regulation of striated muscle contraction (GO:0006942)",0.000176963072843841,0.0189940364852389,"MYL2,TNNT3,TNNI1"
"109","GO_Biological_Process_2017","peptide cross-linking (GO:0018149)",0.000672664736777463,0.0541495113105858,"LCE2B,LCE2C,SPRR3,KRT2,C1ORF68"
"116","GO_Biological_Process_2017","opsonization (GO:0008228)",0.00323246107670891,0.173475411116711,"CRP,SFTPA1"
"126","GO_Biological_Process_2017","DNA packaging (GO:0006323)",0.00323246107670891,0.173475411116711,"PRM2,PRM1"
"133","GO_Biological_Process_2017","response to food (GO:0032094)",0.00448070782220525,0.193802865743926,"CLPS,CLPSL1"
"110","GO_Biological_Process_2017","cornification (GO:0070268)",0.00578140898764744,0.193802865743926,"SPRR3,KRT4,KRT2,KLK5,KRT78,DSC3"
"112","GO_Biological_Process_2017","regulation of ATPase activity (GO:0043462)",0.00591528940559224,0.193802865743926,"TNNT3,MYH6"
"111","GO_Biological_Process_2017","regulation of rhodopsin mediated signaling pathway (GO:0022400)",0.00601872253863125,0.193802865743926,"SAG,GUCA1A,CNGB1"
"125","GO_Biological_Process_2017","negative regulation of heterotypic cell-cell adhesion (GO:0034115)",0.00753037256433759,0.220434542337882,"ADIPOQ,MBP"
"113","GO_Biological_Process_2017","muscle contraction (GO:0006936)",0.00907812892911807,0.230855574121112,"ACTA1,MYH2,MYL7,MYL1,MYH6"
"136","GO_Biological_Process_2017","thyroid hormone generation (GO:0006590)",0.0093202560980573,0.230855574121112,"TPO,IYD"
"114","GO_Biological_Process_2017","regulation of the force of heart contraction (GO:0002026)",0.0112793682410513,0.238131125679057,"MYL2,MYH6"
"117","GO_Biological_Process_2017","rhodopsin mediated signaling pathway (GO:0016056)",0.0112793682410513,0.238131125679057,"SAG,CNGB1"
"118","GO_Biological_Process_2017","keratinocyte differentiation (GO:0030216)",0.011832602518214,0.238131125679057,"LCE2B,SPRR3,LCE2C,C1ORF68"
"428","GO_Cellular_Component_2017","sarcomere (GO:0030017)",4.52230509000079e-05,0.00330128271570057,"ACTA1,MYH2,MYL1,MYL2,MYH6"
"429","GO_Cellular_Component_2017","myofibril (GO:0030016)",0.000128612609392829,0.00469436024283826,"MYH2,MYL1,MYL2,MYH6"
"431","GO_Cellular_Component_2017","myosin complex (GO:0016459)",0.000262498349301705,0.00600496705329548,"MYL7,MYL2,MYH6"
"430","GO_Cellular_Component_2017","cornified envelope (GO:0001533)",0.000329039290591533,0.00600496705329548,"LCE2B,SPRR3,LCE2C,KRT2,C1ORF68,DSC3"
"432","GO_Cellular_Component_2017","muscle myosin complex (GO:0005859)",0.000416035900005031,0.00607412414007345,"MYH1,MYH2,MYL1,MYH6"
"439","GO_Cellular_Component_2017","lamellar body (GO:0042599)",0.00448070782220525,0.0545152785034972,"SFTPB,SFTPA1"
"436","GO_Cellular_Component_2017","troponin complex (GO:0005861)",0.00591528940559224,0.0616880180868905,"TNNT3,TNNI1"
"435","GO_Cellular_Component_2017","clathrin-coated endocytic vesicle (GO:0045334)",0.015683623025018,0.132263198202416,"SFTPB,SFTPA1"
"433","GO_Cellular_Component_2017","exocytic vesicle (GO:0070382)",0.0181182463290981,0.132263198202416,"SYTL1,SYTL5"
"434","GO_Cellular_Component_2017","endosome lumen (GO:0031904)",0.0181182463290981,0.132263198202416,"GH1,PRL"
"1","KEGG_2016","Phototransduction_Homo sapiens_hsa04744",0.000663241187999463,0.0696403247399436,"CALML5,SAG,GUCA1A,CNGB1"
"2","KEGG_2016","Fat digestion and absorption_Homo sapiens_hsa04975",0.00324690933016607,0.170462739833719,"PNLIPRP1,LIPF,PNLIPRP2,CLPS"
