"","database","category","pval","qval","genes"
"174","GO_Biological_Process_2017","sister chromatid cohesion (GO:0007062)",1.97971387011581e-08,1.05803856243173e-05,"CDC20,CENPF,CDCA5,NUF2,BUB1B,BIRC5,CDCA8,CENPM,CENPA,SKA1,SPC24,SPC25"
"175","GO_Biological_Process_2017","chromosome segregation (GO:0007059)",2.96369345218973e-08,1.05803856243173e-05,"TOP2A,CENPF,NUF2,HJURP,NEK2,OIP5,KIF11,SKA1,SPC25"
"176","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",7.88417631620853e-07,0.000187643396325763,"CDCA5,NUSAP1,NCAPG,NCAPD3,NCAPH"
"177","GO_Biological_Process_2017","mitotic cell cycle (GO:0000278)",4.97966260895513e-06,0.00088886977569849,"TPX2,CENPF,CDCA5,BUB1B,NEK2,CDC6,KIF11,PKMYT1,SKA1"
"179","GO_Biological_Process_2017","regulation of cell cycle (GO:0051726)",3.12218960941604e-05,0.00445848676224611,"CENPF,CCNB1,MYBL2,CDC25C,PKMYT1,PRR11,DTL"
"180","GO_Biological_Process_2017","mitotic cytokinesis (GO:0000281)",7.10703102855146e-05,0.00845736692397624,"KIF4A,NUSAP1,KIF20A,CENPA,CEP55"
"178","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.000104045134362466,0.0106126037049715,"SLC34A2,BPIFB2,PROC,TTR,VGF,GOLM1,ALB,SCG3,APOE,LYZ,LTF"
"198","GO_Biological_Process_2017","organic anion transport (GO:0015711)",0.00016839200148352,0.0147794197550777,"SLCO1A2,SLCO1B3,ABCC11"
"182","GO_Biological_Process_2017","mitotic metaphase plate congression (GO:0007080)",0.000227325401245257,0.0147794197550777,"CCNB1,CDCA5,KIF14,CDCA8,CEP55"
"184","GO_Biological_Process_2017","retina homeostasis (GO:0001895)",0.000227325401245257,0.0147794197550777,"PIGR,PIP,ALB,LYZ,LTF"
"181","GO_Biological_Process_2017","regulation of mitotic nuclear division (GO:0007088)",0.000227694141884951,0.0147794197550777,"NEK2,PKMYT1,MKI67,CDC25C"
"194","GO_Biological_Process_2017","mitotic spindle assembly checkpoint (GO:0007094)",0.000814152313519976,0.0452299023015053,"CENPF,BUB1B,TTK"
"185","GO_Biological_Process_2017","CENP-A containing nucleosome assembly (GO:0034080)",0.000823513627338332,0.0452299023015053,"HJURP,CENPM,OIP5,CENPA"
"192","GO_Biological_Process_2017","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)",0.000939274137682315,0.0479029810217981,"CDC6,CDC25C,PKMYT1,CDKN3"
"187","GO_Biological_Process_2017","mitotic spindle organization (GO:0007052)",0.00106602265389053,0.0494645642017198,"CCNB1,TTK,KIF11,SPC25"
"183","GO_Biological_Process_2017","cornification (GO:0070268)",0.00110844961796571,0.0494645642017198,"ST14,KRT18,KLK14,DSG2,PRSS8,PCSK6,DSC2"
"195","GO_Biological_Process_2017","lipoxygenase pathway (GO:0019372)",0.00126723609688818,0.0532239160693034,"HPGD,PON1,ALOX15"
"189","GO_Biological_Process_2017","collagen catabolic process (GO:0030574)",0.00139403663589238,0.0552967865570645,"MMP11,COL2A1,COL11A1,COL10A1,MMP9"
"188","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.00169382196162692,0.0636520463474535,"TPX2,BIRC5,MYBL2,KIF11"
"193","GO_Biological_Process_2017","high-density lipoprotein particle remodeling (GO:0034375)",0.00185299994583983,0.0653624259646477,"APOC1,ALB,APOE"
"518","GO_Biological_Process_2017","C-terminal protein deglutamylation (GO:0035609)",0.00210551232099005,0.0653624259646477,"FOLH1,FOLH1B"
"530","GO_Biological_Process_2017","negative regulation of lipoprotein lipase activity (GO:0051005)",0.00210551232099005,0.0653624259646477,"APOC1,ANGPTL3"
"680","GO_Biological_Process_2017","regulation of mitotic centrosome separation (GO:0046602)",0.00210551232099005,0.0653624259646477,"NEK2,KIF11"
"204","GO_Biological_Process_2017","spindle organization (GO:0007051)",0.00258359566136758,0.0720340904898697,"ASPM,TTK,KIF11"
"190","GO_Biological_Process_2017","G2/M transition of mitotic cell cycle (GO:0000086)",0.0026838820509307,0.0720340904898697,"TPX2,CCNB1,NEK2,HMMR,CDC25C,PKMYT1,TUBB4A"
"199","GO_Biological_Process_2017","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)",0.00300661626239733,0.0720340904898697,"PCDHB2,PCDHB5,CDH17"
"328","GO_Biological_Process_2017","bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)",0.00312753053947614,0.0720340904898697,"DSG2,DSC2"
"416","GO_Biological_Process_2017","regulation of G2/M transition of mitotic cell cycle (GO:0010389)",0.00312753053947614,0.0720340904898697,"CENPF,KIF14"
"422","GO_Biological_Process_2017","very-low-density lipoprotein particle clearance (GO:0034447)",0.00312753053947614,0.0720340904898697,"APOC1,APOE"
"533","GO_Biological_Process_2017","organelle organization (GO:0006996)",0.00312753053947614,0.0720340904898697,"CHGA,KIF4A"
"554","GO_Biological_Process_2017","positive regulation of keratinocyte migration (GO:0051549)",0.00312753053947614,0.0720340904898697,"EPB41L4B,MMP9"
"208","GO_Biological_Process_2017","bile acid and bile salt transport (GO:0015721)",0.00346976994915857,0.0750732043545217,"SLCO1A2,ALB,SLCO1B3"
"210","GO_Biological_Process_2017","negative regulation of epithelial to mesenchymal transition (GO:0010719)",0.00346976994915857,0.0750732043545217,"FOXA1,HPN,NKX2-1"
"206","GO_Biological_Process_2017","activation of protein kinase activity (GO:0032147)",0.00397419496188899,0.0814707807808169,"TPX2,KIF14,CLSPN"
"191","GO_Biological_Process_2017","cell differentiation (GO:0030154)",0.00409891362567098,0.0814707807808169,"SRMS,ONECUT2,FEV,MATK,AGR2,MYBL2,ERG"
"197","GO_Biological_Process_2017","homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)",0.00429575921620217,0.0814707807808169,"SDK1,CDH1,DSG2,CDH17"
"201","GO_Biological_Process_2017","negative regulation of inflammatory response (GO:0050728)",0.00429575921620217,0.0814707807808169,"NLRP12,PROC,APOE,SMPDL3B"
"314","GO_Biological_Process_2017","chylomicron remnant clearance (GO:0034382)",0.00433597992951126,0.0814707807808169,"APOC1,APOE"
"279","GO_Biological_Process_2017","nucleoside triphosphate biosynthetic process (GO:0009142)",0.0057251759056497,0.0953993600077385,"NME2,AK5"
"285","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.0057251759056497,0.0953993600077385,"CDC45,CDC6"
"289","GO_Biological_Process_2017","positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)",0.0057251759056497,0.0953993600077385,"F2RL1,LTF"
"313","GO_Biological_Process_2017","kinetochore assembly (GO:0051382)",0.0057251759056497,0.0953993600077385,"CENPF,CENPA"
"218","GO_Biological_Process_2017","sodium-independent organic anion transport (GO:0043252)",0.00574533960830918,0.0953993600077385,"SLCO1A2,ALB,SLCO1B3"
"205","GO_Biological_Process_2017","synapse assembly (GO:0007416)",0.00626986981821781,0.101742887504716,"SDK1,PCDHB2,PCDHB5,PCDHB8"
"203","GO_Biological_Process_2017","antimicrobial humoral response (GO:0019730)",0.00672601654151421,0.106719462458692,"CHGA,BPIFB2,LYZ,LTF"
"271","GO_Biological_Process_2017","glucose import (GO:0046323)",0.00728956003292654,0.110739273691693,"SLC2A12,HNF1A"
"275","GO_Biological_Process_2017","positive regulation of cholesterol esterification (GO:0010873)",0.00728956003292654,0.110739273691693,"APOC1,APOE"
"200","GO_Biological_Process_2017","brain development (GO:0007420)",0.00807556006137821,0.120123955913001,"DLX2,ZIC2,NKX2-1,FOXJ1,NKX2-2"
"186","GO_Biological_Process_2017","negative regulation of apoptotic process (GO:0043066)",0.00878900998992852,0.128068431281816,"KRT18,PROC,CEACAM5,HPN,ALB,NME2,KIF14,BIRC5,DHCR24,MMP9,LTF"
"437","GO_Biological_Process_2017","positive regulation of cell-substrate adhesion (GO:0010811)",0.00902369756190296,0.128858401183974,"ALOX15,AGR2"
"238","GO_Biological_Process_2017","regulation of ventricular cardiac muscle cell action potential (GO:0098911)",0.0109222750129054,0.144416747392861,"DSG2,DSC2"
"240","GO_Biological_Process_2017","negative regulation of blood coagulation (GO:0030195)",0.0109222750129054,0.144416747392861,"PROC,APOE"
"460","GO_Biological_Process_2017","regulation of lipoprotein lipase activity (GO:0051004)",0.0109222750129054,0.144416747392861,"ANGPTL3,PCSK6"
"475","GO_Biological_Process_2017","lipid storage (GO:0019915)",0.0109222750129054,0.144416747392861,"ANGPTL3,FFAR2"
"222","GO_Biological_Process_2017","adherens junction organization (GO:0034332)",0.0114868178335768,0.149119780603161,"CDH1,CDH17,CDH7"
"213","GO_Biological_Process_2017","negative regulation of neuron apoptotic process (GO:0043524)",0.0118426605178807,0.149480481067605,"TOX3,KIF14,VSTM2L,APOE"
"212","GO_Biological_Process_2017","response to endoplasmic reticulum stress (GO:0034976)",0.0125301973852707,0.149480481067605,"ALOX15,AGR2,PDIA5,THBS4"
"245","GO_Biological_Process_2017","phospholipid efflux (GO:0033700)",0.0129800977957864,0.149480481067605,"APOC1,APOE"
"283","GO_Biological_Process_2017","sperm capacitation (GO:0048240)",0.0129800977957864,0.149480481067605,"ABHD2,SLC26A3"
"423","GO_Biological_Process_2017","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)",0.0129800977957864,0.149480481067605,"NLRP12,F2RL1"
"424","GO_Biological_Process_2017","positive regulation of endocytosis (GO:0045807)",0.0129800977957864,0.149480481067605,"APOE,TSPAN1"
"448","GO_Biological_Process_2017","positive regulation of interleukin-8 secretion (GO:2000484)",0.0129800977957864,0.149480481067605,"F2RL1,FFAR2"
"216","GO_Biological_Process_2017","microtubule-based movement (GO:0007018)",0.0132427432238456,0.150084423203583,"KIF4A,KIF14,KIF20A,KIF11"
"215","GO_Biological_Process_2017","carbohydrate metabolic process (GO:0005975)",0.0147440243433339,0.161159676656913,"GALNT7,CHIT1,GALNT3,DHDH"
