"","pert_iname","mean","n","median","sd","sRGES"
"799","homoharringtonine",-0.520042617335118,65,-0.547517893660532,0.204841288874389,-0.520042617335118
"1799","torin-2",-0.508267674665949,61,-0.523253592544628,0.156055069074092,-0.508267674665949
"1921","YM-155",-0.506881467991864,58,-0.525159267391253,0.213131622938589,-0.506881467991864
"1230","NVP-BEZ235",-0.485814702862062,85,-0.528539891113135,0.191685723712941,-0.485814702862062
"1330","peruvoside",-0.479899034215448,3,-0.414623158933217,0.125873351834719,-0.479899034215448
"1798","torin-1",-0.47805401342263,67,-0.492704001542583,0.162260851742569,-0.47805401342263
"223","bortezomib",-0.473915430402089,87,-0.515329257166304,0.177278954931109,-0.473915430402089
"572","emetine",-0.47361242713199,115,-0.514795811291201,0.192048177729159,-0.47361242713199
"1906","WYE-125132",-0.471467978364919,65,-0.476903899293094,0.149041218207958,-0.471467978364919
"441","dabrafenib",-0.471314768078515,12,-0.314278355289024,0.258921343378744,-0.471314768078515
"613","etanidazole",-0.467630252372254,8,-0.605940197861601,0.274678937774194,-0.467630252372254
"890","JTC-801",-0.449246607429118,5,-0.427098981025353,0.0891589574246199,-0.449246607429118
"283","carbachol",-0.440478326628625,1,-0.440478326628625,NA,-0.440478326628625
"1761","thonzonium",-0.439806036240076,1,-0.439806036240076,NA,-0.439806036240076
"1770","tigecycline",-0.437724289088791,29,-0.433090801066252,0.211721039473412,-0.437724289088791
"103","anisomycin",-0.435063003336943,24,-0.480784764826175,0.230595431094028,-0.435063003336943
"261","BVT-948",-0.434803355895375,10,-0.388414009940079,0.155955270742412,-0.434803355895375
"466","dequalinium",-0.43366180981595,2,-0.43366180981595,0.147055435575138,-0.43366180981595
"1569","saclofen",-0.432998776526375,1,-0.432998776526375,NA,-0.432998776526375
"1789","tolmetin",-0.427303480002858,1,-0.427303480002858,NA,-0.427303480002858
"1471","pyrvinium-pamoate",-0.425025086234155,64,-0.429221780901224,0.146857540561975,-0.425025086234155
"1849","tyloxapol",-0.42467460921704,3,-0.41008691206544,0.0471014524365231,-0.42467460921704
"250","buparlisib",-0.423740105563415,30,-0.425857080489103,0.141439312266686,-0.423740105563415
"422","CS-110266",-0.419474209326582,4,-0.451338190184049,0.146322282518939,-0.419474209326582
"1954","ZM-39923",-0.416293559455622,3,-0.405023316403676,0.0300531544722575,-0.416293559455622
"91","ampicillin",-0.411367897180772,1,-0.411367897180772,NA,-0.411367897180772
"1568","ryuvidine",-0.411006796217394,21,-0.413997457575302,0.174075802854044,-0.411006796217394
"1962","ZSTK-474",-0.40894942515176,47,-0.431017692681794,0.187998999511904,-0.40894942515176
"1901","WAY-161503",-0.40883691206544,1,-0.40883691206544,NA,-0.40883691206544
"1313","pelitinib",-0.404306119189987,32,-0.440832055214724,0.244185272028222,-0.404306119189987
"1727","teniposide",-0.397171950221862,91,-0.445234676389208,0.231519545268849,-0.397171950221862
"835","IKK-16",-0.396874854996495,16,-0.376840645931899,0.104222948024068,-0.396874854996495
"1402","ponatinib",-0.39102308832134,27,-0.429945244822788,0.229280926003573,-0.39102308832134
"1241","oleanolic-acid",-0.389028940125557,1,-0.389028940125557,NA,-0.389028940125557
"1257","OSI-027",-0.387073620956056,54,-0.393196574642126,0.182818650410351,-0.387073620956056
"1850","tyrphostin-A9",-0.386813907116153,26,-0.417299490512677,0.264330613039295,-0.386813907116153
"436","CYT-997",-0.386642856026844,40,-0.430027621174484,0.189585664248329,-0.386642856026844
"274","camptothecin",-0.385800559550527,61,-0.401150306748466,0.171217773903104,-0.385800559550527
"563","edrophonium",-0.385120298283637,2,-0.385120298283637,0.058491976650767,-0.385120298283637
"991","luteolin",-0.383851335020941,3,-0.392420756646217,0.0478144735754998,-0.383851335020941
"199","bimatoprost",-0.38265864184192,2,-0.38265864184192,0.00830040942175832,-0.38265864184192
"837","IKK-2-inhibitor-V",-0.380461036747247,73,-0.393727304133737,0.158652858081249,-0.380461036747247
"379","clarithromycin",-0.380001588387316,2,-0.380001588387316,0.0639161628055666,-0.380001588387316
"1361","PI-828",-0.379971894511767,18,-0.442150105769729,0.189186247012096,-0.379971894511767
"1084","miglitol",-0.378870143149284,1,-0.378870143149284,NA,-0.378870143149284
"1645","SN-38",-0.378394797253858,76,-0.427835647759351,0.231004968378735,-0.378394797253858
