"","database","category","pval","qval","genes"
"178","GO_Biological_Process_2017","DNA replication (GO:0006260)",6.29312536810688e-08,4.77648215439312e-05,"RNASEH2A,ORC6,CDC45,ORC1,MCM3,TIMELESS,MCM5,MCM10,CLSPN,CDC6,BRCA1,MCM2"
"177","GO_Biological_Process_2017","neutrophil degranulation (GO:0043312)",9.90061620007575e-07,0.000375728384792875,"SERPINB3,CTSA,HSPA8,FUCA2,CTSZ,NME2,PLAUR,RAB27A,CYBA,PYGL,KCNAB2,LYZ,ITGAL,MMP9,CPPED1,CEACAM1,TYROBP,COTL1,MLEC,GLA,ARSB,CTSC,FTL"
"180","GO_Biological_Process_2017","G1/S transition of mitotic cell cycle (GO:0000082)",6.11339570719064e-06,0.00154668911391923,"ORC6,CDC45,ORC1,MCM3,MCM5,MCM10,CDC6,MCM2,CDKN3"
"182","GO_Biological_Process_2017","DNA replication initiation (GO:0006270)",2.43116756055482e-05,0.00461314044615278,"ORC6,CDC45,ORC1,MCM10,MCM2"
"201","GO_Biological_Process_2017","melanin biosynthetic process (GO:0042438)",3.23538380543213e-05,0.00491131261664598,"DCT,TYRP1,TYR"
"186","GO_Biological_Process_2017","protein K6-linked ubiquitination (GO:0085020)",0.000175226569929951,0.0221661610961387,"UBE2S,UBE2T,BRCA1"
"183","GO_Biological_Process_2017","regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)",0.000289545390824467,0.0313949930908243,"CDC45,ORC1,E2F1,CDC6"
"185","GO_Biological_Process_2017","protein N-linked glycosylation via asparagine (GO:0018279)",0.000390511991186052,0.0346456633078173,"ST6GAL1,TUSC3,DERL3,ST3GAL4,ST3GAL6"
"181","GO_Biological_Process_2017","oligosaccharide metabolic process (GO:0009311)",0.000410818141989929,0.0346456633078173,"ST6GAL1,ST3GAL4,ST3GAL6,GLA"
"179","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.000562023968632953,0.0426576192192411,"LGALS3BP,LTK,CD83,SH2D2A,ITGAL,FGF1,RAP1GAP,FGD1,TNFSF13B,MDK,RGS1,SALL4,CD38,LPXN,CD74,ITPK1,MOK,PLAUR,LILRB1,GRIN2D,P2RX6,INPP4B,GPR143,TYROBP,TRAF4,DEPDC1"
"188","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.00065846354504057,0.0454339846077994,"BRCA1,FOXM1,HIPK2"
"192","GO_Biological_Process_2017","proteolysis involved in cellular protein catabolic process (GO:0051603)",0.000865863276035681,0.0547658522092568,"CTSA,CTSZ,CPVL,CTSC"
