"","database","category","pval","qval","genes"
"68","GO_Biological_Process_2017","arachidonic acid secretion (GO:0050482)",0.000600804841467104,0.0563811315339577,"ACE,BDKRB2"
"72","GO_Biological_Process_2017","positive regulation of T cell migration (GO:2000406)",0.000770099187709617,0.0563811315339577,"PYCARD,CXCL10"
"71","GO_Biological_Process_2017","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)",0.000858607911543349,0.0563811315339577,"KIF23,IFI30,HLA-DQB2,HLA-DPA1"
"69","GO_Biological_Process_2017","regulation of vasoconstriction (GO:0019229)",0.000959678834620557,0.0563811315339577,"ACE,BDKRB2"
"70","GO_Biological_Process_2017","positive regulation of T cell activation (GO:0050870)",0.00283889981327905,0.115441773528109,"PYCARD,HLA-DPA1"
"75","GO_Biological_Process_2017","interferon-gamma-mediated signaling pathway (GO:0060333)",0.00355747234285557,0.115441773528109,"IFI30,HLA-DQB2,HLA-DPA1"
"76","GO_Biological_Process_2017","T cell costimulation (GO:0031295)",0.00387530984061431,0.115441773528109,"DPP4,HLA-DQB2,HLA-DPA1"
"74","GO_Biological_Process_2017","positive regulation of interleukin-6 production (GO:0032755)",0.00392993271585053,0.115441773528109,"PYCARD,RAB7B"
"78","GO_Biological_Process_2017","chemotaxis (GO:0006935)",0.00531702819896175,0.138833514084001,"CXCL10,CCL22,CXCR3"
"77","GO_Biological_Process_2017","strand displacement (GO:0000732)",0.00660037032477316,0.14649599933031,"RAD51AP1,EXO1"
"81","GO_Biological_Process_2017","positive regulation of interferon-gamma production (GO:0032729)",0.00710672127693751,0.14649599933031,"PYCARD,HLA-DPA1"
"85","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.00763012519518253,0.14649599933031,"RAD51AP1,ECT2"
"79","GO_Biological_Process_2017","CENP-A containing nucleosome assembly (GO:0034080)",0.0081704141141895,0.14649599933031,"CENPK,HJURP"
"80","GO_Biological_Process_2017","mitotic cytokinesis (GO:0000281)",0.00872742123669933,0.14649599933031,"CKAP2,KIF23"
"82","GO_Biological_Process_2017","positive regulation of cytokinesis (GO:0032467)",0.0104971013213567,0.154176175657426,"KIF23,ECT2"
"84","GO_Biological_Process_2017","negative regulation of cell adhesion (GO:0007162)",0.0104971013213567,0.154176175657426,"PODXL,PLXNC1"
"86","GO_Biological_Process_2017","DNA synthesis involved in DNA repair (GO:0000731)",0.0117574732839452,0.159508117190904,"RAD51AP1,EXO1"
"83","GO_Biological_Process_2017","blood circulation (GO:0008015)",0.0144658547626617,0.159508117190904,"CXCL10,BDKRB2"
"73","GO_Biological_Process_2017","inflammatory response (GO:0006954)",0.0170232602590351,0.159508117190904,"CXCL10,CCL22,CCRL2,BDKRB2"
"88","GO_Biological_Process_2017","cytokinesis (GO:0000910)",0.0174160695150125,0.159508117190904,"KIF23,ECT2"
"89","GO_Biological_Process_2017","cellular response to interferon-gamma (GO:0071346)",0.0189787988735822,0.159508117190904,"CCL22,HLA-DPA1"
"90","GO_Biological_Process_2017","chemokine-mediated signaling pathway (GO:0070098)",0.021429050431911,0.159508117190904,"CXCL10,CCL22"
"265","GO_Biological_Process_2017","maintenance of DNA methylation (GO:0010216)",0.0232824422671293,0.159508117190904,"UHRF1"
"277","GO_Biological_Process_2017","positive regulation of adaptive immune response (GO:0002821)",0.0232824422671293,0.159508117190904,"PYCARD"
"301","GO_Biological_Process_2017","positive regulation of cAMP metabolic process (GO:0030816)",0.0232824422671293,0.159508117190904,"CXCL10"
"91","GO_Biological_Process_2017","cellular response to interleukin-1 (GO:0071347)",0.025786150469705,0.159508117190904,"PYCARD,CCL22"
"87","GO_Biological_Process_2017","T cell receptor signaling pathway (GO:0050852)",0.0258264244473672,0.159508117190904,"HLA-DQB2,PSMB9,HLA-DPA1"
"92","GO_Biological_Process_2017","cellular response to lipopolysaccharide (GO:0071222)",0.0276213256172541,0.159508117190904,"PYCARD,CXCL10"
"235","GO_Biological_Process_2017","hematopoietic stem cell differentiation (GO:0060218)",0.0278741627188758,0.159508117190904,"ACE"
"236","GO_Biological_Process_2017","histone ubiquitination (GO:0016574)",0.0278741627188758,0.159508117190904,"UHRF1"
"241","GO_Biological_Process_2017","positive regulation of megakaryocyte differentiation (GO:0045654)",0.0278741627188758,0.159508117190904,"RAB7B"
"252","GO_Biological_Process_2017","macropinocytosis (GO:0044351)",0.0278741627188758,0.159508117190904,"PYCARD"
"286","GO_Biological_Process_2017","negative regulation of potassium ion transmembrane transporter activity (GO:1901017)",0.0278741627188758,0.159508117190904,"STK39"
"299","GO_Biological_Process_2017","regulation of blood vessel diameter (GO:0097746)",0.0278741627188758,0.159508117190904,"ACE"
"199","GO_Biological_Process_2017","negative regulation of potassium ion transmembrane transport (GO:1901380)",0.0324445252637098,0.159508117190904,"STK39"
"217","GO_Biological_Process_2017","negative regulation of protein serine/threonine kinase activity (GO:0071901)",0.0324445252637098,0.159508117190904,"PYCARD"
"221","GO_Biological_Process_2017","negative regulation of interferon-beta production (GO:0032688)",0.0324445252637098,0.159508117190904,"PYCARD"
"234","GO_Biological_Process_2017","negative regulation of sodium ion transmembrane transporter activity (GO:2000650)",0.0324445252637098,0.159508117190904,"STK39"
"247","GO_Biological_Process_2017","regulation of attachment of spindle microtubules to kinetochore (GO:0051988)",0.0324445252637098,0.159508117190904,"ECT2"
"250","GO_Biological_Process_2017","regulation of vascular permeability (GO:0043114)",0.0324445252637098,0.159508117190904,"BDKRB2"
"261","GO_Biological_Process_2017","regulation of cardiac muscle cell contraction (GO:0086004)",0.0324445252637098,0.159508117190904,"STC1"
"278","GO_Biological_Process_2017","endothelial cell activation (GO:0042118)",0.0324445252637098,0.159508117190904,"CXCL10"
"295","GO_Biological_Process_2017","glomerular visceral epithelial cell development (GO:0072015)",0.0324445252637098,0.159508117190904,"PODXL"
"298","GO_Biological_Process_2017","positive regulation of chemokine secretion (GO:0090197)",0.0324445252637098,0.159508117190904,"PYCARD"
"300","GO_Biological_Process_2017","negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)",0.0324445252637098,0.159508117190904,"RAB7B"
"197","GO_Biological_Process_2017","histone phosphorylation (GO:0016572)",0.0369936281808337,0.159508117190904,"CCNA2"
"201","GO_Biological_Process_2017","neutrophil mediated immunity (GO:0002446)",0.0369936281808337,0.159508117190904,"ACE"
"208","GO_Biological_Process_2017","negative regulation of calcium ion transport (GO:0051926)",0.0369936281808337,0.159508117190904,"STC1"
"291","GO_Biological_Process_2017","positive regulation of calcium ion import (GO:0090280)",0.0369936281808337,0.159508117190904,"STC1"
"292","GO_Biological_Process_2017","positive regulation of cAMP-mediated signaling (GO:0043950)",0.0369936281808337,0.159508117190904,"CXCL10"
"293","GO_Biological_Process_2017","protein localization to kinetochore (GO:0034501)",0.0369936281808337,0.159508117190904,"BUB1B"
"276","GO_Biological_Process_2017","somitogenesis (GO:0001756)",0.0415215693059154,0.159508117190904,"MESP2"
"288","GO_Biological_Process_2017","mesoderm formation (GO:0001707)",0.0415215693059154,0.159508117190904,"MESP2"
