"","database","category","pval","qval","genes"
"135","GO_Biological_Process_2017","chemical synaptic transmission (GO:0007268)",0.000565114571198788,0.0724702752710689,"UNC13C,SST,CPNE6,KIF5A,PENK,CRH,KCNN1,HTR2C,MBP"
"134","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.000661560286873254,0.0724702752710689,"PSD,SH3GL3,BCL11B,CRABP1,GUCA1A,CCK,NR2F2,CARTPT,GREM1,POMC,IL1RL1,GNA14,GPR143,TG,LRRC7,WIF1,PENK,CRH,MAP3K10,TNFRSF25,ZNF831,TRIM54,RAPGEF3,IL18R1"
"141","GO_Biological_Process_2017","regulation of cytosolic calcium ion concentration (GO:0051480)",0.000767051479095857,0.0724702752710689,"CALB2,FKBP1B,FZD9,PDE6B"
"136","GO_Biological_Process_2017","synaptic vesicle exocytosis (GO:0016079)",0.000793234219065398,0.0724702752710689,"UNC13C,RIMS1,OTOF"
"137","GO_Biological_Process_2017","outer dynein arm assembly (GO:0036158)",0.000981683658208002,0.0724702752710689,"CCDC114,DNAAF1,DNAI1"
"138","GO_Biological_Process_2017","regulation of membrane potential (GO:0042391)",0.00119342530567394,0.0724702752710689,"RIMS2,KCNH3,RIMS1,SLC26A8,CNGB1"
"139","GO_Biological_Process_2017","positive regulation of dendrite extension (GO:1903861)",0.00119622029371865,0.0724702752710689,"RIMS2,RIMS1,CPNE6"
"144","GO_Biological_Process_2017","regulation of exocytosis (GO:0017157)",0.00119622029371865,0.0724702752710689,"RIMS2,RAB26,CPLX2"
"140","GO_Biological_Process_2017","calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)",0.00122358726471402,0.0724702752710689,"RIMS2,RIMS1,SYTL1,SYTL5"
"146","GO_Biological_Process_2017","positive regulation of excitatory postsynaptic potential (GO:2000463)",0.00143812918323597,0.0724702752710689,"RIMS2,RIMS1,SHANK1"
"143","GO_Biological_Process_2017","microtubule-based movement (GO:0007018)",0.00149283338573363,0.0724702752710689,"KIF19,KIFC2,KIF5A,KIF1C,KIF12"
"145","GO_Biological_Process_2017","muscle filament sliding (GO:0030049)",0.00167120777424921,0.0743687459540897,"ACTA1,DES,TNNT1,TNNI3"
"142","GO_Biological_Process_2017","positive regulation of insulin secretion (GO:0032024)",0.00233996140982963,0.0961184148345403,"RBP4,NNAT,MYRIP"
"266","GO_Biological_Process_2017","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)",0.00262787416935308,0.100234629031039,"FZD9,HSPA1A"
"157","GO_Biological_Process_2017","regulation of appetite (GO:0032098)",0.00364629828397265,0.121695205227587,"POMC,HTR2C"
"212","GO_Biological_Process_2017","glycerophospholipid biosynthetic process (GO:0046474)",0.00364629828397265,0.121695205227587,"CPNE7,CPNE6"
"147","GO_Biological_Process_2017","regulation of rhodopsin mediated signaling pathway (GO:0022400)",0.00449208455118881,0.126111705389043,"GUCA1A,PDE6B,CNGB1"
