"","database","category","pval","qval","genes"
"142","GO_Biological_Process_2017","sister chromatid cohesion (GO:0007062)",1.07050961891971e-17,8.59619223992527e-15,"CDCA5,BUB1B,CDCA8,CENPA,AURKB,NDC80,SKA1,CDC20,CENPE,KIF18A,CENPF,CENPI,CENPK,NUF2,BIRC5,CENPM,KIF2C,BUB1,SPC24,SPC25"
"145","GO_Biological_Process_2017","chromosome segregation (GO:0007059)",3.39852649875832e-12,1.36450838925146e-09,"TOP2A,CDT1,CENPE,CENPF,NUF2,HJURP,OIP5,KIF11,SKA3,NDC80,SKA1,SPC25"
"144","GO_Biological_Process_2017","mitotic cell cycle (GO:0000278)",2.71468769644966e-11,7.26631406749691e-09,"CDT1,CDCA5,BUB1B,KIF11,SKA3,SKA1,NDC80,KIF15,CENPE,TPX2,CENPF,KIF18B,PBK,KIF2C"
"148","GO_Biological_Process_2017","microtubule-based movement (GO:0007018)",2.14471702388771e-08,4.30551942545457e-06,"CENPE,KIF18A,KIF18B,KIF4A,KIF14,KIF23,KIF2C,KIF20A,KIF11,KIF15"
"149","GO_Biological_Process_2017","skeletal system development (GO:0001501)",3.34100518675346e-07,5.36565432992605e-05,"COL1A1,BCAN,ACAN,POSTN,BMP2,IGF2,SOX11,SOX4,HAPLN1,DLL3,PAX1"
"151","GO_Biological_Process_2017","mitotic metaphase plate congression (GO:0007080)",1.15308558659449e-06,0.000154321287672563,"CENPE,KIF18A,CDCA5,KIF14,CDCA8,KIF2C,CEP55"
"153","GO_Biological_Process_2017","CENP-A containing nucleosome assembly (GO:0034080)",3.35992931433014e-06,0.000385431891343872,"CENPI,CENPK,HJURP,CENPM,OIP5,CENPA"
"154","GO_Biological_Process_2017","mitotic cytokinesis (GO:0000281)",4.14850246169335e-06,0.000394241654510941,"KIF4A,NUSAP1,KIF23,KIF20A,CENPA,CEP55"
"159","GO_Biological_Process_2017","regulation of chromosome segregation (GO:0051983)",5.36650469400567e-06,0.000394241654510941,"KIF2C,MKI67,BUB1,AURKB"
"163","GO_Biological_Process_2017","attachment of mitotic spindle microtubules to kinetochore (GO:0051315)",5.36650469400567e-06,0.000394241654510941,"CENPE,CDT1,KIF2C,NDC80"
"146","GO_Biological_Process_2017","positive regulation of transcription, DNA-templated (GO:0045893)",5.40057060973891e-06,0.000394241654510941,"RET,TFAP2A,EGR2,MSTN,F2R,SIX1,SOX11,FOXM1,TBX5,BRCA2,EGFR,GDF7,COL1A1,BMP4,AR,BMP2,NR5A2,MYC,CD38,SOX8,SOX4"
"143","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)",6.76569516781528e-06,0.000424805723722161,"MAML2,ONECUT2,SIX1,FOXM1,EGFR,HEY1,MYC,MYBL2,SOX8,E2F7,SOX4,TFAP2A,EGR2,GSX1,OSR1,TCF12,SOX11,GRHL3,ETV1,TBX5,ETV4,BMP4,AR,BMP2,SFRP2,NR5A2,HOXD8"
"156","GO_Biological_Process_2017","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)",6.87730312377097e-06,0.000424805723722161,"CENPE,KIF18A,KIF4A,KIF23,KIF2C,KIF11,HLA-DOA,HLA-DQA1,KIF15"
"155","GO_Biological_Process_2017","extracellular matrix organization (GO:0030198)",8.06211345950058e-06,0.000462419793427069,"COL1A1,FBN2,BCAN,ACAN,COL3A1,VCAM1,SPARC,MFAP2,TNC,HAPLN1,CD44"
"162","GO_Biological_Process_2017","microtubule depolymerization (GO:0007019)",8.84099104941333e-06,0.00047328772084526,"KIF18A,KIF18B,KIF14,KIF2C"
"173","GO_Biological_Process_2017","metaphase plate congression (GO:0051310)",1.37327837822144e-05,0.000689214086069883,"CENPE,CENPF,KIF2C,NDC80"
"157","GO_Biological_Process_2017","G2/M transition of mitotic cell cycle (GO:0000086)",1.68592319315538e-05,0.00079635077888457,"TPX2,CCNB2,MELK,CDK1,USH1C,HMMR,CDC25C,FOXM1,PHLDA1,NES"
"152","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",2.0194868334975e-05,0.000900915515165831,"C3,BMP4,EVA1A,PAPPA,MMP2,IGFBP2,TNC,IGF2,TGFBI,SNCAIP,F5,LTF"
