"","database","category","pval","qval","genes"
"138","GO_Biological_Process_2017","mitotic chromosome condensation (GO:0007076)",0.00016208612636808,0.0639488696495786,"NCAPG,NCAPD3,SMC2"
"139","GO_Biological_Process_2017","protein sumoylation (GO:0016925)",0.000282959600219374,0.0639488696495786,"NUP205,PCNA,KIAA1586,INCENP,BIRC5"
"158","GO_Biological_Process_2017","negative regulation of DNA endoreduplication (GO:0032876)",0.000706292926529487,0.079811100697832,"STAG2,SMC3"
"173","GO_Biological_Process_2017","positive regulation of natural killer cell chemotaxis (GO:2000503)",0.000706292926529487,0.079811100697832,"CCL4,CCL3"
"152","GO_Biological_Process_2017","positive regulation of fibroblast apoptotic process (GO:2000271)",0.0010535178179795,0.0952380107453472,"BTG1,STK17B"
"157","GO_Biological_Process_2017","negative regulation of keratinocyte proliferation (GO:0010839)",0.00146668661058462,0.109873651422102,"MED1,KLF9"
"143","GO_Biological_Process_2017","response to endoplasmic reticulum stress (GO:0034976)",0.00180345696547356,0.109873651422102,"PDIA3,TMX1,P4HB,PDIA4"
"147","GO_Biological_Process_2017","DNA strand elongation involved in DNA replication (GO:0006271)",0.00194466639685136,0.109873651422102,"GINS1,GINS3"
"142","GO_Biological_Process_2017","cellular response to thyroid hormone stimulus (GO:0097067)",0.00309059865280547,0.139695059106807,"MED1,KLF9"
"144","GO_Biological_Process_2017","positive regulation of calcium-mediated signaling (GO:0050850)",0.00309059865280547,0.139695059106807,"CCL4,CCL3"
"140","GO_Biological_Process_2017","cellular response to organic cyclic compound (GO:0071407)",0.00448253444511333,0.155854274553171,"CCL3,TNF"
"146","GO_Biological_Process_2017","negative regulation by host of viral transcription (GO:0043922)",0.00448253444511333,0.155854274553171,"CCL4,CCL3"
"151","GO_Biological_Process_2017","positive regulation of keratinocyte differentiation (GO:0045618)",0.00448253444511333,0.155854274553171,"MED1,TRIM16"
"160","GO_Biological_Process_2017","positive regulation of chemokine production (GO:0032722)",0.00526807050310905,0.170083419100378,"ADAM17,TNF"
"150","GO_Biological_Process_2017","intracellular steroid hormone receptor signaling pathway (GO:0030518)",0.00797039736683688,0.200145533878348,"MED1,MED13"
"156","GO_Biological_Process_2017","lipopolysaccharide-mediated signaling pathway (GO:0031663)",0.00797039736683688,0.200145533878348,"CCL3,TNF"
"159","GO_Biological_Process_2017","meiotic cell cycle (GO:0051321)",0.00797039736683688,0.200145533878348,"RAD51,SMC3"
"162","GO_Biological_Process_2017","negative regulation of neuron differentiation (GO:0045665)",0.00797039736683688,0.200145533878348,"SOX2,MED1"
"148","GO_Biological_Process_2017","sister chromatid cohesion (GO:0007062)",0.00946323542702561,0.216311076491087,"STAG2,INCENP,BIRC5,SMC3"
"161","GO_Biological_Process_2017","positive regulation of calcium ion transport (GO:0051928)",0.0100498508989222,0.216311076491087,"CCL4,CCL3"
"171","GO_Biological_Process_2017","positive regulation of interleukin-1 beta secretion (GO:0050718)",0.0100498508989222,0.216311076491087,"CCL3,TRIM16"
"590","GO_Cellular_Component_2017","chromosome, centromeric region (GO:0000775)",0.000214776099869843,0.0255583558845113,"STAG2,INCENP,BIRC5,SMC3"
"596","GO_Cellular_Component_2017","condensin complex (GO:0000796)",0.000706292926529487,0.0420244291285045,"NCAPG,SMC2"
"592","GO_Cellular_Component_2017","nuclear chromosome (GO:0000228)",0.00120936966723458,0.0479716634669718,"RAD51,BIRC5,SMC2"
"593","GO_Cellular_Component_2017","chromatin (GO:0000785)",0.00314462030603861,0.0935524541046487,"RAD51,STAG2,EIF3E,SMC3"
"594","GO_Cellular_Component_2017","condensed chromosome (GO:0000793)",0.00898300280811781,0.213795466833204,"RAD51,SMC2"
