"","database","category","pval","qval","genes"
"159","GO_Biological_Process_2017","chemical synaptic transmission (GO:0007268)",1.53925228409099e-06,0.000903541090761408,"SYT5,UNC13C,DOC2A,CPNE6,KCNC4,NPY1R,LPAR3,CACNB3,SST,KIF5A,CRH,KCNN1,ASIC2"
"161","GO_Biological_Process_2017","calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)",1.04583390385806e-05,0.00306952250782339,"SYT5,RIMS2,RIMS1,DOC2A,SYTL1,SYTL5"
"160","GO_Biological_Process_2017","regulation of AMPA receptor activity (GO:2000311)",3.96996599781496e-05,0.0077679001357246,"MAPK8IP2,CNIH2,CACNG3,SHANK1"
"163","GO_Biological_Process_2017","positive regulation of dendrite extension (GO:1903861)",7.05351715406664e-05,0.0103510364235928,"RIMS2,RIMS1,CPNE6,RASAL1"
"164","GO_Biological_Process_2017","synaptic vesicle exocytosis (GO:0016079)",0.000995104938867438,0.0783809403860416,"UNC13C,RIMS1,OTOF"
"165","GO_Biological_Process_2017","regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)",0.000995104938867438,0.0783809403860416,"JPH3,FKBP1B,NOS1"
"166","GO_Biological_Process_2017","regulation of calcium ion-dependent exocytosis (GO:0017158)",0.00115970077093035,0.0783809403860416,"SYT5,DOC2A,SYTL1,SYTL5"
"168","GO_Biological_Process_2017","outer dynein arm assembly (GO:0036158)",0.00123050243942652,0.0783809403860416,"CCDC114,DNAAF1,DNAI1"
"172","GO_Biological_Process_2017","regulation of exocytosis (GO:0017157)",0.0014981871935112,0.0783809403860416,"RIMS2,RAB26,CPLX2"
"167","GO_Biological_Process_2017","regulation of membrane potential (GO:0042391)",0.00168558673479071,0.0783809403860416,"RIMS2,KCNH3,RIMS1,SLC26A8,CNGB1"
"170","GO_Biological_Process_2017","calcium-mediated signaling using intracellular calcium source (GO:0035584)",0.0017996884649068,0.0783809403860416,"GPR143,DMTN,FKBP1B"
"177","GO_Biological_Process_2017","positive regulation of excitatory postsynaptic potential (GO:2000463)",0.0017996884649068,0.0783809403860416,"RIMS2,RIMS1,SHANK1"
"169","GO_Biological_Process_2017","peptidyl-threonine phosphorylation (GO:0018107)",0.00195621930747948,0.0783809403860416,"PNCK,CAMK2A,DCLK3,MAP3K10,MYLK3"
"348","GO_Biological_Process_2017","regulation of cilium beat frequency (GO:0003356)",0.00206345755470848,0.0783809403860416,"DNAH11,DNAAF1"
"171","GO_Biological_Process_2017","microtubule-based movement (GO:0007018)",0.00210283508149395,0.0783809403860416,"KIFC2,KIF5C,KIF5A,KIF1C,KIF12"
"179","GO_Biological_Process_2017","cytoskeleton-dependent intracellular transport (GO:0030705)",0.00213644811955139,0.0783809403860416,"KIF5C,KIF5A,KIF1C"
"174","GO_Biological_Process_2017","cellular response to calcium ion (GO:0071277)",0.00244875563070121,0.0845540914836241,"NEUROD2,DMTN,CPNE7,GUCA1A"
"173","GO_Biological_Process_2017","positive regulation of insulin secretion (GO:0032024)",0.00292108933511599,0.0910481675512921,"RBP4,NNAT,MYRIP"
"176","GO_Biological_Process_2017","neurotransmitter secretion (GO:0007269)",0.00294704460557845,0.0910481675512921,"BRSK1,RIMS1,SNPH,PPFIA4"
"188","GO_Biological_Process_2017","vesicle docking involved in exocytosis (GO:0006904)",0.00386199968014323,0.112747344266729,"RAB40B,RAB26,CPLX2"
"162","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.00403355064668026,0.112747344266729,"PSD,SH3GL3,BCL11B,GUCA1A,RASAL1,CARTPT,NRGN,GREM1,POMC,IL1RL1,GNA14,GPR143,TG,LRRC7,WIF1,CASKIN1,CRH,MAP3K10,SFN,ZNF831,TRIM54,RAPGEF3,IL18R1"
"367","GO_Biological_Process_2017","glycerophospholipid biosynthetic process (GO:0046474)",0.00425022561120045,0.113403746989758,"CPNE7,CPNE6"
"181","GO_Biological_Process_2017","glutamate secretion (GO:0014047)",0.00496783711791558,0.12202005440375,"RIMS1,GLS2,PPFIA4"
"180","GO_Biological_Process_2017","cellular amino acid biosynthetic process (GO:0008652)",0.00558499177914436,0.12202005440375,"GLS2,NAALAD2,ASPA"
"186","GO_Biological_Process_2017","regulation of rhodopsin mediated signaling pathway (GO:0022400)",0.00558499177914436,0.12202005440375,"GUCA1A,PDE6B,CNGB1"
"202","GO_Biological_Process_2017","calcium ion regulated exocytosis (GO:0017156)",0.00561250676133094,0.12202005440375,"RIMS2,RIMS1"
"208","GO_Biological_Process_2017","regulation of neurotransmitter secretion (GO:0046928)",0.00561250676133094,0.12202005440375,"RIMS1,CAMK2A"
"191","GO_Biological_Process_2017","determination of left/right symmetry (GO:0007368)",0.00624610657781001,0.130945162899089,"DNAH11,DNAI1,CFC1"
"184","GO_Biological_Process_2017","vesicle fusion (GO:0006906)",0.00649129087531472,0.131099397321382,"SYT5,DOC2A,SYTL1,SYTL5"
"187","GO_Biological_Process_2017","cilium movement (GO:0003341)",0.0069519516037655,0.131099397321382,"DNAAF1,CCDC114,DNAI1"
"197","GO_Biological_Process_2017","regulation of synaptic vesicle exocytosis (GO:2000300)",0.00714681552688964,0.131099397321382,"RIMS2,RIMS1"
"203","GO_Biological_Process_2017","zymogen activation (GO:0031638)",0.00714681552688964,0.131099397321382,"PRSS3,KLKB1"
"175","GO_Biological_Process_2017","oxidation-reduction process (GO:0055114)",0.00807457499640045,0.143629561299608,"CYB5R2,CYP2C8,CYP26B1,SH3PXD2A,KCNAB2,MPO"
"201","GO_Biological_Process_2017","regulation of filopodium assembly (GO:0051489)",0.00884787320753409,0.152755928612427,"PPP1R16B,DMTN"
"192","GO_Biological_Process_2017","regulation of cytosolic calcium ion concentration (GO:0051480)",0.0102358739235584,0.161207022197877,"CALB2,FKBP1B,PDE6B"
"198","GO_Biological_Process_2017","regulation of NMDA receptor activity (GO:2000310)",0.0107105176588028,0.161207022197877,"CRH,MAPK8IP2"
"207","GO_Biological_Process_2017","rhodopsin mediated signaling pathway (GO:0016056)",0.0107105176588028,0.161207022197877,"PDE6B,CNGB1"
"301","GO_Biological_Process_2017","response to nutrient (GO:0007584)",0.0107105176588028,0.161207022197877,"SST,GIPR"
"345","GO_Biological_Process_2017","exogenous drug catabolic process (GO:0042738)",0.0107105176588028,0.161207022197877,"CYP2C8,NOS1"
"189","GO_Biological_Process_2017","negative regulation of neuron apoptotic process (GO:0043524)",0.0114412033265909,0.164898537791489,"PRKCG,TGFB3,AGAP2,VSTM2L"
