"","database","category","pval","qval","genes"
"196","GO_Biological_Process_2017","lipid transport (GO:0006869)",2.30513183011448e-07,0.000200546469219959,"CETP,ABCA10,ABCA5,ABCA6,ABCA9,ABCA8"
"199","GO_Biological_Process_2017","muscle organ development (GO:0007517)",1.80633520834599e-05,0.00785755815630505,"MYH3,FHL1,ITGA7,CAPN3,SPEG,IGF1,HBEGF"
"195","GO_Biological_Process_2017","signal transduction (GO:0007165)",3.42158666052113e-05,0.00992260131551129,"DGKG,CNTFR,EPAS1,ADCY4,ADM,RASGRP2,ADRA1A,TRHDE,CRHBP,IL1RL1,FGF7,RASD1,MAP3K6,KCNIP2,TIE1,NRG2,IGF1,BMX,GNG11,ESR2,NR4A1,TG,TRIP10,GNRH1,PPARG,RAPGEF3,IL18R1,HBEGF,F2RL3"
"198","GO_Biological_Process_2017","positive regulation of fat cell differentiation (GO:0045600)",9.96082849044685e-05,0.0216648019667219,"BMP2,ZFP36,ZBTB16,PPARG,MEDAG"
"200","GO_Biological_Process_2017","glucose homeostasis (GO:0042593)",0.000211878222666234,0.0365881767080109,"MLXIPL,RBP4,KCNB1,PDK4,PPARG,PCK1"
"197","GO_Biological_Process_2017","membrane repolarization (GO:0086009)",0.000252332253158696,0.0365881767080109,"KCNIP2,ATP1A2,ATP1B2"
"201","GO_Biological_Process_2017","negative regulation of Rho protein signal transduction (GO:0035024)",0.000639426986431899,0.0794716397422503,"MYOC,ARAP3,ADRA1A"
"203","GO_Biological_Process_2017","negative regulation of macrophage derived foam cell differentiation (GO:0010745)",0.0008221785653533,0.0894119189821714,"CETP,ABCA5,PPARG"
"213","GO_Biological_Process_2017","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)",0.0010349915517078,0.0903509013674262,"HRC,CASQ2,ATP1A2"
"204","GO_Biological_Process_2017","regulation of lipid metabolic process (GO:0019216)",0.00119955102851702,0.0903509013674262,"ACSL1,CYP1A1,G0S2,PLIN2,CD36,NR1D1"
"205","GO_Biological_Process_2017","positive regulation of MAPK cascade (GO:0043410)",0.00130421199489077,0.0903509013674262,"BMP2,IL6,FLT4,IGF1,ADRA1A"
"208","GO_Biological_Process_2017","activation of adenylate cyclase activity (GO:0007190)",0.0013716399910144,0.0903509013674262,"ACR,GIPR,AVPR2,ADCY4"
"202","GO_Biological_Process_2017","positive regulation of gene expression (GO:0010628)",0.00137482132847148,0.0903509013674262,"BMP2,IL6,PID1,GSN,ACTC1,SLC11A1,AVPR2,SPRY2,HOXD3,NGF"
"210","GO_Biological_Process_2017","positive regulation of osteoblast differentiation (GO:0045669)",0.00153661240386972,0.0903509013674262,"BMP2,IL6,IGF1,BMP6"
"207","GO_Biological_Process_2017","triglyceride biosynthetic process (GO:0019432)",0.00155777416150735,0.0903509013674262,"DGAT2,GPAM,LPIN1"
"211","GO_Biological_Process_2017","positive regulation of protein kinase B signaling (GO:0051897)",0.00207558959776131,0.0920029211219978,"MYOC,AKR1C2,SPRY2,F3,HBEGF"
"374","GO_Biological_Process_2017","regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)",0.0021196219717989,0.0920029211219978,"DUSP1,USP44"
"443","GO_Biological_Process_2017","lipid hydroxylation (GO:0002933)",0.0021196219717989,0.0920029211219978,"CYP1A1,CYP3A5"
"463","GO_Biological_Process_2017","ciliary neurotrophic factor-mediated signaling pathway (GO:0070120)",0.0021196219717989,0.0920029211219978,"CNTFR,LIFR"
"513","GO_Biological_Process_2017","multicellular organismal iron ion homeostasis (GO:0060586)",0.0021196219717989,0.0920029211219978,"SLC11A1,BMP6"
"221","GO_Biological_Process_2017","actin filament polymerization (GO:0030041)",0.00222076016501374,0.0920029211219978,"GSN,ARHGAP6,WASF3"
"218","GO_Biological_Process_2017","mesoderm development (GO:0007498)",0.00260848329475995,0.103153657565507,"TCF15,TIE1,BMX"
"216","GO_Biological_Process_2017","adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)",0.00282502365680014,0.106859590496353,"CNR1,AVPR2,ADCY4,PTH1R"
"307","GO_Biological_Process_2017","cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)",0.00314838382030943,0.109563756946768,"ZFP36,PDE1B"
