"","database","category","pval","qval","genes"
"92","GO_Biological_Process_2017","positive regulation of natural killer cell chemotaxis (GO:2000503)",9.70604679766269e-05,0.021062121550928,"CCL4,CCL3"
"82","GO_Biological_Process_2017","positive regulation of calcium-mediated signaling (GO:0050850)",0.000432353962261039,0.0342614530955427,"CCL4,CCL3"
"81","GO_Biological_Process_2017","cellular response to organic cyclic compound (GO:0071407)",0.000631547522498483,0.0342614530955427,"CCL3,TNF"
"83","GO_Biological_Process_2017","negative regulation by host of viral transcription (GO:0043922)",0.000631547522498483,0.0342614530955427,"CCL4,CCL3"
"85","GO_Biological_Process_2017","lipopolysaccharide-mediated signaling pathway (GO:0031663)",0.00113897976774608,0.0494317219201799,"CCL3,TNF"
"87","GO_Biological_Process_2017","positive regulation of calcium ion transport (GO:0051928)",0.00144631765982854,0.0523084886971323,"CCL4,CCL3"
"86","GO_Biological_Process_2017","protein kinase B signaling (GO:0043491)",0.00178880965626124,0.0554530993440985,"CCL3,TNF"
"88","GO_Biological_Process_2017","response to virus (GO:0009615)",0.00387578514968984,0.105130672185337,"BTBD17,CCL4,TNF"
"89","GO_Biological_Process_2017","mitotic spindle assembly (GO:0090307)",0.00543424724661339,0.108188510385926,"BIRC5,MYBL2"
"95","GO_Biological_Process_2017","monocyte chemotaxis (GO:0002548)",0.0063818327921514,0.108188510385926,"CCL4,CCL3"
"93","GO_Biological_Process_2017","negative regulation of viral genome replication (GO:0045071)",0.0070523002559305,0.108188510385926,"BTBD17,TNF"
"96","GO_Biological_Process_2017","cellular response to interferon-gamma (GO:0071346)",0.00886114972765541,0.108188510385926,"CCL4,CCL3"
"84","GO_Biological_Process_2017","negative regulation of transcription, DNA-templated (GO:0045892)",0.00919993018441086,0.108188510385926,"ATOH8,BIRC5,ID3,CD38,TNF"
"99","GO_Biological_Process_2017","SMAD protein signal transduction (GO:0060395)",0.00924526917904269,0.108188510385926,"MSTN,ATOH8"
